name,lat,lon,hp,tags
ASIANTAIPEIpresentsResortDiningアジタイ食堂,35.654556,139.544983,-,"['アジア・エスニック', 'タイ料理', '居酒屋', '飲食店']"
AOSAN仙川店（アオサン）,35.660404,139.582855,https://aosan628.thebase.in/,"['パン', '飲食店']"
朝寿し柴崎,35.654694,139.567017,http://asazushi.sakura.ne.jp/news/,"['寿司', '飲食店']"
ゆめあん食堂調布駅北口店,35.652763,139.542831,http://www.skylark.co.jp/ym_shokudo/,"['うどん', '天ぷら', '食堂', '飲食店']"
大鮨天神通店（大鮨天神通店）,35.653538,139.544357,http://chofu.com/units/36243/skyo0170/index_detail.html#TOP,"['寿司', '飲食店']"
日高屋飛田給北口店,35.660809,139.522873,https://hidakaya.hiday.co.jp/,"['中華料理', 'ラーメン', '餃子', '飲食店']"
土と青,35.651031,139.54744,http://www.tsuchitoao.com,"['居酒屋', '海鮮', '日本料理', '飲食店']"
ぶっ豚調布店（ぶっとん）,35.652378,139.54567,-,"['ラーメン', '油そば・まぜそば', 'つけ麺', '飲食店']"
江川亭調布店（えがわてい）,35.655949,139.52774,https://www.egawatei.jp/shop/#chofu,"['ラーメン', '油そば・まぜそば', '飲食店']"
aona,35.650826,139.543777,https://cafeaona.jimdofree.com/,"['カフェ', '飲食店']"
鳥肉専門店　鳥文,35.650059,139.554291,-,"['その他', '飲食店']"
ロイヤルホスト仙川駅前店（RoyalHost）,35.662685,139.585938,https://www.royalhost.jp/,"['ファミレス', '飲食店']"
横浜くりこ庵調布店,35.649811,139.543167,https://www.kuriko-an.com/,"['たい焼き・大判焼き', '飲食店']"
極楽よだれ酒場調布（ゴクラクヨダレサカバ）,35.651993,139.546371,-,"['居酒屋', '串焼き', '揚げ物', '飲食店']"
リンガーハットイトーヨーカドー国領店,35.64819,139.565018,-,"['中華料理', '飲食店']"
アールティアジアンカフェ（RTAsianCafe）,35.648808,139.542984,http://shop.aokai.or.jp/rtasiancafe/,"['インド料理', 'インドカレー', '飲食店']"
手打さか本そば,35.652256,139.556671,https://chofu.com/units/36243/sakamoto/,"['そば', 'ラーメン', '食堂', '飲食店']"
プロペラ・カフェ,35.666344,139.52269,http://malibu.jp/,"['カフェ', '洋食', 'ハンバーガー', '飲食店']"
ネパール・インドレストラン＆バークオリティー国領店（QUALITY）,35.648628,139.559219,-,"['インドカレー', 'インド料理', 'ネパール料理', '飲食店']"
うどん佐糖,35.649529,139.551376,https://g.co/kgs/7xSqyi,"['うどん', 'そば', '天ぷら', '飲食店']"
ラパウザ仙川店（LaPausa）,35.660618,139.586182,-,"['イタリアン', 'パスタ', 'ピザ', '飲食店']"
DEVI（デヴィ）,35.656448,139.552017,-,"['ネパール料理', 'インドカレー', '飲食店']"
しゃぶしゃぶ温野菜仙川店,35.661644,139.585587,http://www.onyasai.com/,"['しゃぶしゃぶ', 'ビュッフェ', '居酒屋', '飲食店']"
TOMOTOMO（トモトモ）,35.656799,139.530853,http://www.tomotomo-okonomi.com/,"['お好み焼き', '飲食店']"
一軒め,35.659538,139.573822,-,"['日本料理', '居酒屋', '飲食店']"
深大寺カフェ,35.662521,139.547806,https://jindaijicafe.jimdofree.com/,"['カフェ', '飲食店']"
ドンブラボー（DonBravo）,35.6492,139.559708,http://www.donbravo.net/,"['イタリアン', 'ピザ', '飲食店']"
タピオカスイーツチュチュホームズ仙川店（tapiocasweetstutu）,35.659092,139.586258,https://tututapioca.com/,"['スイーツ', 'タピオカ', '飲食店']"
(卸)調布食肉センター,35.652046,139.535278,-,"['焼肉', 'ホルモン', '居酒屋', '飲食店']"
八丈島・銭洲・奄美大島仙川釣よし,35.662617,139.583923,-,"['海鮮', '居酒屋', '揚げ物', '飲食店']"
喜一（きいち）,35.653275,139.542114,http://chofu.com/kiitch/,"['海鮮', '飲食店']"
鮨のえん屋調布北口店,35.653488,139.542633,http://www.g-com.jp/enya/,"['居酒屋', '海鮮', '創作料理', '飲食店']"
ブーランジェリースノウチ（BoulangerieSunouchi【旧店名】パントレシェル）,35.645012,139.556503,-,"['パン', '飲食店']"
北海道キッチンYOSHIMI調布店（ヨシミ）,35.652805,139.543518,https://www.yoshimi-ism.com/restaurant/chofu.php,"['洋食', 'オムライス', '飲食店']"
骨付き鶏樹,35.653488,139.542633,-,"['鳥料理', '飲食店']"
やきとり鳥次郎,35.658253,139.574554,-,"['焼き鳥', '居酒屋', '飲食店']"
安田商店,35.646538,139.526047,http://www.yasuda-kimuchi.net,"['弁当', '韓国料理', '冷麺', '飲食店']"
ツタヤ（TSUTAYA）,35.655136,139.528259,-,"['創作料理', 'イタリアン', '飲食店']"
あじゅーる,35.656143,139.529556,http://www.nishichofu.com/map/ajuru.html,"['洋食', 'パスタ', 'ステーキ', '飲食店']"
炭火焼肉　仙牛,35.648209,139.556824,-,"['焼肉', '飲食店']"
猿田彦珈琲調布焙煎ホール,35.651039,139.540237,-,"['カフェ', '飲食店']"
みよし,35.644489,139.537308,-,"['たい焼き・大判焼き', '焼きそば', '飲食店']"
スリーコンカフェつつじヶ丘店,35.658928,139.573654,http://www.threekoncafe.jp/,"['カフェ', 'サンドイッチ', '飲食店']"
博多とんこつらーめんひゅうが,35.653545,139.532471,-,"['ラーメン', '飲食店']"
ベルベットコネクション（VELVETCONNECTION）,35.648357,139.543442,http://velvet-connection.jp/shops,"['カフェ', '飲食店']"
炭火焼肉ホルモン美濃や（ミノヤ）,35.658192,139.589218,-,"['焼肉', 'ホルモン', '飲食店']"
たから家本店(調布店)（たからや）,35.65382,139.543716,https://chofu.com/units/36243/takarayahonten/,"['ラーメン', 'つけ麺', '飲食店']"
梅月（バイゲツ）,35.666958,139.548706,-,"['たい焼き・大判焼き', '和菓子', '飲食店']"
とんかつまい泉トリエ京王調布店,35.651062,139.545425,https://mai-sen.com,"['とんかつ', 'サンドイッチ', '飲食店']"
モココクレープ（mococoCREPE）,35.660683,139.584641,https://www.mococo-crepe.com/,"['クレープ・ガレット', '飲食店']"
たけちゃんにぼしらーめん,35.65189,139.545929,https://sites.google.com/view/takenibo,"['ラーメン', 'つけ麺', '油そば・まぜそば', '飲食店']"
LARGO（ラルゴ）,35.661213,139.587387,http://take-and.co/largo/,"['カフェ', 'イタリアン', 'ビアガーデン', '飲食店']"
NAAN（ナン）,35.654465,139.566483,-,"['インドカレー', 'ダイニングバー', '飲食店']"
cafeだん,35.649574,139.558685,-,"['喫茶店', '飲食店']"
不二家いなげや調布仙川店,35.665607,139.583466,http://www.fujiya-peko.co.jp/,"['ケーキ', 'ジェラート・アイスクリーム', '飲食店']"
ジャクソンホール（JACKSONHOLE）,35.654556,139.544983,-,"['ビアバー', 'アメリカ料理', 'ハンバーガー', '飲食店']"
ガスト京王リトナードつつじヶ丘店,35.658253,139.574554,http://www.skylark.co.jp/gusto/,"['ファミレス', '飲食店']"
いざかやメネフネ,35.659092,139.586258,-,"['居酒屋', '日本酒バー', '焼酎バー', '飲食店']"
トラットリアコンチェルボーノ（TrattoriaConcerbuono）,35.655125,139.548019,https://concerbuono.jimdofree.com/,"['イタリアン', 'パスタ', 'ピザ', '飲食店']"
養老乃瀧西調布店,35.65786,139.530701,-,"['居酒屋', '飲食店']"
にくやまるじ（【旧店名】やきとんまるじ）,35.657814,139.574112,https://www.instagram.com/nikuya.maruji,"['もつ焼き', '居酒屋', '飲食店']"
そば処湧水（ゆうすい）,35.667751,139.547379,http://www.yusui.co.jp/,"['そば', '天ぷら', 'スイーツ', '飲食店']"
淡路島バーガー調布店,35.653069,139.531784,-,"['ハンバーガー', '飲食店']"
ロイヤルホスト味の素スタジアム店,35.66367,139.5289,https://www.royalhost.jp/,"['ファミレス', '飲食店']"
千年ラーメン（せんねんらーめん）,35.649075,139.541351,https://sennenramen.com/,"['ラーメン', '飲食店']"
サイフォニーコーヒー（siphonycoffee）,35.663769,139.584106,-,"['喫茶店', 'パン', '洋菓子', '飲食店']"
うまかもんや　なべ英,35.653736,139.544724,-,"['居酒屋', 'もつ鍋', '飲食店']"
水仙,35.649574,139.558685,-,"['中華料理', '飲食店']"
花みずき（手づくりレストラン）,35.659046,139.551651,-,"['ハンバーグ', '洋食', 'ピザ', '飲食店']"
はるさーカレー南国屋,35.656509,139.56955,http://nangokuya.sakura.ne.jp,"['カレー', '沖縄料理', 'アジア・エスニック', '飲食店']"
れんげ食堂Toshu調布店,35.650585,139.543167,https://www.toshu.co.jp/toshu/index.html,"['中華料理', '飲食店']"
無添くら寿司調布駅前店,35.653488,139.542633,https://www.kurasushi.co.jp/shopsearch/shopdetails/?id=585,"['回転寿司', '飲食店']"
ガスト国領駅前店,35.650658,139.558014,-,"['ファミレス', '飲食店']"
手打ちそばたなか,35.655285,139.552185,-,"['そば', '飲食店']"
コナズ珈琲成城店,35.652828,139.592331,https://stores.konas-coffee.com/111143,"['カフェ', 'ハワイ料理', 'パンケーキ', '飲食店']"
ブラチェリアカクタス（BRACERIACACTUS）,35.661427,139.589264,-,"['イタリアン', '創作料理', 'ワインバー', '飲食店']"
バナナスタンド仙川店（BANANASTAND）,35.660881,139.585602,-,"['ジューススタンド', '飲食店']"
オーロール調布店（Aurore）,35.653736,139.544724,https://mobile.twitter.com/aurore_chofu,"['パン', '飲食店']"
夕焼け飯店（ゆうやけはんてん）,35.652508,139.544739,-,"['居酒屋', '創作料理', '飲食店']"
PatisserieYUTAoguravisionY（パティスリーユウタオグラビジョンワイ）,35.658092,139.573578,-,"['洋菓子', '飲食店']"
そばごちそう門前（深大寺そば）,35.666733,139.54985,https://www.monzen.tokyo/,"['そば', '和菓子', 'せんべい', '飲食店']"
モリバコーヒー仙川店（MORIVACOFFEE）,35.662872,139.58461,http://www.morivacoffee.com/,"['喫茶店', 'パン', 'カフェ', '飲食店']"
スターバックスコーヒー調布パルコ店（STARBUCKSCOFFEE）,35.652805,139.543518,http://www.starbucks.co.jp/,"['カフェ', 'ケーキ', 'サンドイッチ', '飲食店']"
バーンサイアム,35.649532,139.557465,https://baan-siam.delivery-takeout-menu.com/,"['タイ料理', 'カレー', '飲食店']"
CRAZYPIZZA,35.650246,139.559708,https://crazypizza.donbravo.net/,"['ピザ', 'イタリアン', 'バー', '飲食店']"
カレーショップC&C調布南口店,35.651218,139.544357,http://www.res-keio.co.jp/c_and_c/,"['カレー', '飲食店']"
とんかつひで,35.658543,139.531693,https://www.nishichofu.com/hide/,"['とんかつ', '飲食店']"
バスラーメン,35.674171,139.554886,http://buslamain.cocolog-nifty.com/blog/,"['ラーメン', '飲食店']"
とり衛門仙川店（トリエモン）,35.661385,139.583847,-,"['居酒屋', '焼き鳥', '串焼き', '飲食店']"
餃子創作料理居酒屋十色,35.660942,139.585617,-,"['居酒屋', '創作料理', '餃子', '飲食店']"
しゃぶしゃぶ温野菜西調布店（しゃぶしゃぶおんやさい）,35.653648,139.531128,-,"['しゃぶしゃぶ', 'すき焼き', '豚しゃぶ', '飲食店']"
豊後高田どり酒場仙川駅前店,35.661644,139.585587,https://www.monteroza.co.jp/shop.html?shop=872012,"['居酒屋', '焼き鳥', '創作料理', '飲食店']"
ItalianKitchenVANSAN調布店,35.654434,139.544601,http://bravas-ltd.com/vansan/vansan-chofu/,"['イタリアン', '居酒屋', 'ピザ', '飲食店']"
桃園,35.651993,139.546371,https://chofu.com/units/36243/touen/,"['中華料理', 'ちゃんぽん', '飲食店']"
Tops調布PARCO店（トップス）,35.652805,139.543518,-,"['洋菓子', '飲食店']"
NEWYORKER'SCafe調布北口店（ニューヨーカーズ・カフェ）,35.652164,139.544556,http://www.ginza-renoir.co.jp/newyorkers/,"['カフェ', '飲食店']"
喜多方ラーメン坂内調布店,35.650959,139.546021,http://ban-nai.com/store_page/b08/b08index.htm,"['ラーメン', '飲食店']"
光輪堂,35.658913,139.58847,-,"['和菓子', '飲食店']"
カリーバー・ミルチ（CurryBarMirch）,35.659092,139.586258,-,"['インドカレー', 'インド料理', 'ダイニングバー', '飲食店']"
厨ぼうず調布店,35.65382,139.543716,http://keisho-h.jp/kuribouzu-chofu/,"['居酒屋', '飲食店']"
サブウェイ調布パルコ店（SUBWAY）,35.652805,139.543518,http://www.subway.co.jp/index.html,"['サンドイッチ', '飲食店']"
バター&ミルク,35.649475,139.551071,-,"['カフェ', 'パンケーキ', '飲食店']"
まくりや,35.643463,139.533813,http://www.keiokaku.com/,"['丼', 'カレー', 'そば', '飲食店']"
タイ・トイ（THAITOY）,35.648808,139.542984,http://cpstyle.jp/chofu/shops/140607,"['タイ料理', 'カレー', '飲食店']"
鈴木（すずき）,35.652046,139.546646,http://sound.jp/chofu4suzuki/,"['うなぎ', '飲食店']"
四十八漁場調布駅前店,35.651218,139.544357,http://www.48gyojyou.com/shop/125/,"['海鮮', '居酒屋', '日本酒バー', '飲食店']"
手打そば小川,35.653786,139.566727,-,"['そば', 'うどん', '飲食店']"
居酒屋ネマル,35.662037,139.58577,-,"['居酒屋', '飲食店']"
東方紅調布パルコ店,35.652805,139.543518,http://touhoukou.co.jp/,"['中華料理', '飲食店']"
笑顔亭つつじケ丘店,35.657436,139.573227,-,"['居酒屋', '飲食店']"
焼肉ほれぼれつつじヶ丘,35.657436,139.573227,https://horebore.hp.peraichi.com,"['焼肉', 'ホルモン', '居酒屋', '飲食店']"
フロプレステージュ調布パルコ店,35.652805,139.543518,-,"['ケーキ', '飲食店']"
やきとり処い志井仙川店,35.660221,139.58786,-,"['居酒屋', '焼き鳥', '飲食店']"
北野エース調布パルコ店,35.652805,139.543518,https://www.ace-group.co.jp/,"['コンビニ・スーパー', '飲食店']"
クッキングハウス,35.65432,139.546265,http://www.cookinghouse.jp/,"['オーガニック', 'カフェ', '飲食店']"
レネット,35.660221,139.58786,https://www.patisserie-reinette.jp/,"['ケーキ', '飲食店']"
こうじ家たらぎ,35.663769,139.584106,https://koujiya-taragi.com/,"['居酒屋', '日本料理', 'カフェ', '飲食店']"
サンマロー,35.65189,139.545929,http://www.saint-malo1983.com/,"['喫茶店', 'カフェ', 'ケーキ', '飲食店']"
Den（デン）,35.655949,139.52774,-,"['カフェ', '飲食店']"
シェ・レカミエ京王リトナードつつじヶ丘店,35.658253,139.574554,-,"['ケーキ', '飲食店']"
PEPspanishbar調布店（ペップスパニッシュバル）,35.65181,139.54277,https://www.mothersgroup.jp/shop/pep_chofu.html,"['スペイン料理', 'ヨーロッパ料理', '飲食店']"
niwa-coya（ニワコヤ）,35.658714,139.58284,-,"['カフェ', '洋菓子', '飲食店']"
酒彩　ぎま（酒彩　儀間）,35.659199,139.5728,-,"['寿司', '沖縄料理', '日本料理', '飲食店']"
Paston（パストン）,35.650005,139.540421,https://www.paston.website/,"['カフェ', '飲食店']"
あめや,35.667267,139.550781,http://chofu.com/ameya/,"['甘味処', '和菓子', 'パン', '飲食店']"
熊王ラーメン（くまおうらーめん）,35.650234,139.557144,-,"['ラーメン', '飲食店']"
伝説のすた丼屋調布店,35.653538,139.544357,http://sutadonya.com/,"['豚丼', '食堂', '中華料理', '飲食店']"
らーめんHAGGY（ハギー）,35.654694,139.567017,-,"['つけ麺', 'ラーメン', '飲食店']"
スターバックス・コーヒー仙川駅前店,35.660618,139.586182,http://www.starbucks.co.jp,"['カフェ', '飲食店']"
ゴンチャ調布パルコ店（Gongcha）,35.652805,139.543518,https://www.gongcha.co.jp/,"['ティースタンド', 'スイーツ', '飲食店']"
カリふぉるにあ（咖喱ふぉるにあ）,35.655643,139.567459,-,"['インドカレー', 'カレー', '飲食店']"
スイーツモード仙川店（SweetsMode）,35.661739,139.584991,http://www.keio-ekichika.com/frente/sengawa/shoplist.html#shop03,"['スイーツ', '飲食店']"
鶏十兵衛調布店,35.652164,139.544556,-,"['居酒屋', '焼き鳥', 'もつ鍋', '飲食店']"
ミスタードーナツ仙川ショップ,35.660046,139.584824,http://www.misterdonut.jp/,"['ドーナツ', '飲茶・点心', 'パン', '飲食店']"
ちとせやCafe調布店,35.652725,139.544434,http://www.chitoseya-cafe.com/,"['カフェ', '飲食店']"
バーミヤン調布つつじヶ丘店,35.655529,139.575607,http://www.skylark.co.jp/bamiyan/,"['ファミレス', '中華料理', '飲食店']"
洋食亭アゼリア,35.657188,139.576843,-,"['イタリアン', 'フレンチ', '洋食', '飲食店']"
GREENTHUMB調布店（グリーンサム）,35.651062,139.545425,https://greenthumb.tokyo/,"['パン', 'スイーツ', '飲食店']"
ラーメン悔いなし,35.65189,139.566162,-,"['ラーメン', '油そば・まぜそば', '飲食店']"
スターバックスコーヒートリエ京王調布店,35.651062,139.545425,https://www.starbucks.co.jp/,"['カフェ', '飲食店']"
スイスレストランセントバーナード仙川店,35.660507,139.585083,https://saintbernard.tokyo/,"['ヨーロッパ料理', '飲食店']"
27-TUNA-（ツナツナ）,35.662521,139.547806,-,"['寿司', '海鮮丼', '飲食店']"
タイペイズナインティワンギンザ（TaiPeiS91GINZA）,35.653275,139.542114,-,"['創作料理', '居酒屋', '飲食店']"
串カツ田中調布店,35.653275,139.542114,https://www.5ive-group.jp/brand/kushikatsutanaka/,"['居酒屋', '串揚げ', '飲食店']"
ケニーズ（KENNY’s）,35.652855,139.546097,http://chofu.com/kennys/,"['パブ', 'ビアバー', '飲食店']"
そらまめらぁめん本舗（ソラマメラーメンホンポ）,35.652443,139.54509,-,"['ラーメン', '丼', '担々麺', '飲食店']"
かばん家(ち)（【旧店名】かばのパン）,35.662521,139.547806,-,"['パン', 'サンドイッチ', '飲食店']"
フレッシュネスバーガー仙川店,35.660942,139.585617,http://www.freshnessburger.co.jp/shop/detail.html?id=91,"['ハンバーガー', '喫茶店', 'カフェ', '飲食店']"
あみやき亭調布店,35.651512,139.536545,http://www.suehiro-net.com/amiyaki-kantou/index.html,"['焼肉', 'ホルモン', '居酒屋', '飲食店']"
海鮮Bar楠（カイセンバークスノキ）,35.653782,139.547256,-,"['海鮮', '寿司', 'おでん', '飲食店']"
カリーナキッチン,35.655136,139.528259,-,"['インドカレー', '飲食店']"
竹とんぼ,35.655643,139.567459,-,"['お好み焼き', '飲食店']"
猿田彦珈琲アトリエ仙川,35.660942,139.585617,http://sarutahiko.co/,"['カフェ', '飲食店']"
台湾and中華食堂だいちゃん,35.649532,139.557465,-,"['台湾料理', '中華料理', '飲食店']"
ワイン&魚イタリアンバーリーズ（Barry's）,35.652046,139.546646,https://barrys-chofu.net,"['イタリアン', 'パスタ', 'ピザ', '飲食店']"
銀座コージーコーナー調布北口店,35.652164,139.544556,http://www.cozycorner.co.jp,"['ケーキ', '飲食店']"
鳥勝（トリカツ）,35.651993,139.546371,-,"['焼き鳥', '鳥料理', '飲食店']"
ティオ・ダンジョウ,35.651031,139.54744,-,"['スペイン料理', 'レストラン', 'ワインバー', '飲食店']"
酒亭中華いこい,35.660683,139.584641,-,"['中華料理', '居酒屋', '飲食店']"
松屋調布駅前店,35.652508,139.544739,http://www.matsuyafoods.co.jp/,"['牛丼', 'カレー', '食堂', '飲食店']"
サーティワンアイスクリーム国領イトーヨーカドー店,35.64819,139.565018,http://www.31ice.co.jp/,"['ジェラート・アイスクリーム', 'クレープ・ガレット', '飲食店']"
れんげ食堂Toshu調布ヶ丘店（トウシュウ）,35.657372,139.546753,https://www.toshu.co.jp/renge_toshu/index.html,"['食堂', '飲食店']"
串カツ油屋（くしかつゆや）,35.659275,139.574829,-,"['串揚げ', '居酒屋', '焼酎バー', '飲食店']"
まや徳（まやとく）,35.660851,139.5867,-,"['お好み焼き', 'たこ焼き', '飲食店']"
成城石井スタイルデリ&カフェトリエ京王調布店（SEIJOISHIISTYLEDELI&CAFE）,35.651062,139.545425,http://www.seijoishii.co.jp/shop/details/192,"['洋食', 'ハンバーガー', '惣菜・デリ', '飲食店']"
CheeseEggGarden調布パルコ店（チーズエッグガーデン）,35.652805,139.543518,https://www.towafood-net.co.jp/shop/duckyduck/,"['チーズ料理', 'オムライス', '飲食店']"
大衆割烹うなぎ三進,35.660046,139.584824,https://www.sengawa.com/sansin/,"['日本料理', 'うなぎ', '飲食店']"
トゥエルブ（CRAFTBEERPUBTWELVE12）,35.645908,139.561813,-,"['ビアホール', 'ビアバー', 'バル', '飲食店']"
キックバックカフェ（KICKBACKCAFE）,35.658268,139.588058,http://www.kickbackcafe.jp/,"['カフェ', '創作料理', '飲食店']"
トラットリアティモ（TRATTORIATimo）,35.647793,139.546341,https://trattoriatimo.owst.jp/,"['イタリアン', '飲食店']"
ルサック（RESSAC）,35.646626,139.534286,-,"['パン', '喫茶店', '飲食店']"
やきとり家すみれ調布店,35.654434,139.544601,https://y-smile.co.jp/chofu,"['焼き鳥', '居酒屋', 'バル', '飲食店']"
イタリアンダイニングバニアンツリー（ItalianDiningBanyanTree）,35.6492,139.559708,-,"['イタリアン', 'パスタ', 'ダイニングバー', '飲食店']"
ジェラフル調布パルコ店（GelaFru）,35.652805,139.543518,http://www.gelafru.jp/,"['クレープ・ガレット', '飲食店']"
ピッツェリアナポリターナカンテラ調布店（pizzerianapoletanaCANTERA）,35.65181,139.54277,https://www.mothersgroup.jp/shop/cantera_chofu.html,"['ピザ', 'イタリアン', 'ダイニングバー', '飲食店']"
マイクロカフェ調布深大寺店（micro-cafe）,35.667522,139.561752,http://www.micro-cafe.com,"['カフェ', '日本料理', '居酒屋', '飲食店']"
やきとり家すみれ調布駅前店,35.651505,139.545822,https://y-smile.co.jp/chofuekimae,"['焼き鳥', '居酒屋', 'バル', '飲食店']"
マクドナルド国領イトーヨーカドー店,35.64819,139.565018,-,"['ハンバーガー', '飲食店']"
東風庵（コチアン）,35.660465,139.583481,-,"['そば', '飲食店']"
はなまるうどんホームズ仙川店,35.659092,139.586258,http://www.hanamaruudon.com/,"['うどん', 'カレーうどん', 'カレー', '飲食店']"
星月（せいげつ）,35.648514,139.562637,http://chofu.com/units/36243/seigetsu/,"['そば', 'うどん', 'かつ丼', '飲食店']"
出雲そばやくも（やくも）,35.653118,139.545898,-,"['そば', '飲食店']"
park,35.673523,139.545456,http://thisispark.jp/,"['カフェ', 'ドーナツ', '飲食店']"
魚と酒菜猿側（サカナトサカナエンガワ）,35.655125,139.548019,-,"['居酒屋', '海鮮', '日本料理', '飲食店']"
洋風酒場HIRO（ヨウフウサカバヒロ）,35.651993,139.546371,-,"['居酒屋', '創作料理', '飲食店']"
焼肉きんぐ調布店,35.647449,139.546967,https://www.yakiniku-king.jp/,"['焼肉', '飲食店']"
増田屋西調布店（ますだや）,35.656143,139.529556,http://www.nishichofu.com/map/masudaya.html,"['そば', 'うどん', '丼', '飲食店']"
漁帆,35.652164,139.544556,-,"['居酒屋', '海鮮', '焼き鳥', '飲食店']"
餃子製作直売所餃子王King,35.648628,139.559219,-,"['餃子', '飲食店']"
竹乃家,35.642658,139.537552,http://takenoya-unagi.com/,"['日本料理', 'うなぎ', '飲食店']"
鮒宿,35.65292,139.564697,https://nagashisoumen-funayado.jimdofree.com/,"['日本料理', '麺類', '天ぷら', '飲食店']"
鴨と蟹中華そば猿,35.64856,139.542923,-,"['ラーメン', '飲食店']"
カフェペルシェ（CafePerche）,35.662872,139.58461,-,"['カフェ', 'バー', 'オーガニック', '飲食店']"
薪窯ピッツァ調布,35.637394,139.55455,-,"['ピザ', 'カフェ', '飲食店']"
センガワポワール（sengawapoire）,35.661644,139.585587,-,"['カフェ', 'ハンバーグ', 'パスタ', '飲食店']"
深大寺そば「きよし」,35.666958,139.548706,https://soba-kiyoshi.com/,"['そば', 'うどん', '飲食店']"
目利きの銀次調布南口駅前店,35.651218,139.544357,https://www.monteroza.co.jp/shop.html?shop=855182,"['居酒屋', '海鮮', '創作料理', '飲食店']"
レキュム・デ・ジュール（cafe&barLecumedesJours）,35.659866,139.585892,http://lecume.web.fc2.com/,"['喫茶店', 'カフェ', 'バー', '飲食店']"
妻家房トリエ京王調布店（サイカボウ）,35.651062,139.545425,http://www.saikabo.com,"['韓国料理', '焼肉', '居酒屋', '飲食店']"
鶏白湯麺樹,35.637394,139.55455,-,"['ラーメン', '飲食店']"
玉喜,35.668087,139.545349,https://chofu.com/tamaki,"['そば', 'うどん', '飲食店']"
エビスつつじヶ丘店,35.657677,139.575241,http://www.32lime.com/,"['もつ鍋', '居酒屋', '日本酒バー', '飲食店']"
青木屋調布柴崎店,35.652832,139.569962,http://www.aokiya.net/index.html,"['和菓子', 'ケーキ', '飲食店']"
まるたか,35.648357,139.543442,-,"['居酒屋', '焼き鳥', 'うどん', '飲食店']"
掌庵蕎麦石はら,35.662617,139.583923,http://www.ishihara-soba.com,"['そば', '天ぷら', '居酒屋', '飲食店']"
ぶっ豚仙川店,35.660046,139.584824,-,"['ラーメン', 'つけ麺', '油そば・まぜそば', '飲食店']"
マルタ（Maruta）,35.675404,139.546249,https://www.maruta.green,"['ヨーロッパ料理', '飲食店']"
RestaurantCOZY（レストランコージー）,35.660465,139.583481,-,"['洋食', 'イタリアン', '日本料理', '飲食店']"
ブーランジェリークープ（BoulangerieCoupe）,35.657276,139.575394,-,"['パン', 'サンドイッチ', '飲食店']"
鯛幸房,35.650658,139.558014,-,"['たい焼き・大判焼き', '飲食店']"
三代目鳥メロ仙川駅前店,35.663132,139.585297,-,"['居酒屋', '焼き鳥', '飲食店']"
中華そば双葉,35.648907,139.55101,https://chofu.com/units/36243/chukafutaba/,"['中華料理', 'ラーメン', '飲食店']"
おぼんdeごはんトリエ京王調布店,35.651062,139.545425,https://trie-keiochofu.jp/shop/index.jsp?bf=1&fmt=1&shopid=1503,"['食堂', 'カフェ', '飲食店']"
大衆居酒屋もんじゃ酒場だしや調布店（【旧店名】大衆居酒屋もんじゃ酒場）,35.65189,139.545929,https://monja-sakaba.com/chofu/,"['居酒屋', 'もんじゃ焼き', 'お好み焼き', '飲食店']"
食神餃子王,35.655357,139.541931,http://shokujinhp.web.fc2.com/,"['中華料理', '餃子', '飲食店']"
麺匠いしかわや,35.649532,139.557465,-,"['ラーメン', 'つけ麺', '飲食店']"
ラ・ヴィエイユ・フランス仙川店（LAVIEILLEFRANCE）,35.659092,139.586258,http://lavieillefrance.jp/,"['ケーキ', 'ジェラート・アイスクリーム', '飲食店']"
鉄板バルAKICHI（アキチ）,35.652275,139.545364,https://akichi-teppan.owst.jp/,"['鉄板焼き', '居酒屋', 'ステーキ', '飲食店']"
ルパつつじヶ丘店（Lerepas）,35.658253,139.574554,http://www.keio-sh.jp/shop/,"['カフェ', 'パン', 'サンドイッチ', '飲食店']"
真誠家つつじヶ丘店,35.658253,139.574554,http://shinseiya.jp/,"['ラーメン', '飲食店']"
中華そば美芳（ミヨシ）,35.649574,139.558685,-,"['食堂', 'ラーメン', '飲食店']"
ジョンブル柴崎店,35.653927,139.567383,-,"['ステーキ', 'ハンバーグ', '飲食店']"
北海道イタリアンミアボッカトリエ京王調布店,35.651062,139.545425,https://takeout.eastone.co.jp/italian/,"['イタリアン', 'パスタ', 'ピザ', '飲食店']"
札幌味噌麺優（ユウ）,35.658527,139.573883,-,"['ラーメン', '飲食店']"
調布ワインバルBiBBER（ワインバルビバー）,35.652378,139.54567,https://lin.ee/WQaHyzy,"['バル', 'イタリアン', '居酒屋', '飲食店']"
中華料理八幡,35.65855,139.538025,-,"['中華料理', '飲食店']"
中華そばみのや,35.655643,139.567459,https://www.shibasakiminoya.com/,"['ラーメン', 'つけ麺', '飲食店']"
矢田部茶屋（やたべちゃや）,35.666622,139.550476,http://tnk.plala.jp/yatabe/,"['そば', '飲食店']"
あずまや調布駅前店,35.652164,139.544556,http://azuma8.info/index.htm,"['たこ焼き', '飲食店']"
番兵（ばんべい）,35.662872,139.58461,-,"['串揚げ', 'おでん', '立ち飲み', '飲食店']"
肉バルちび九炉調布中央口店,35.652164,139.544556,https://www.chibiclo.net/,"['居酒屋', 'バル', 'ステーキ', '飲食店']"
潤,35.653275,139.542114,http://kohien-jun.jimdo.com/,"['喫茶店', '飲食店']"
